,Q Peak Average,R Peak Average,R Standard Deviation,S Peak Average,ST Elevation Average
261,-0.7234939706813532,0.5334898374137624,0.10244037728298347,-0.8584576547218553,0.28633229778656333
262,-0.6835578710813667,0.2189795107252567,0.0703001076047238,-0.7234711399426463,0.16577495409583967
263,-0.6340826284216389,1.1137990613994515,0.3226792942469827,-0.8876668978468376,0.4319083086742821
264,-0.3081663785906637,0.4206708437468288,0.08980232516821975,-0.2875246968049526,0.5070962090168355
265,-0.7036653038283287,0.6523782963298587,0.178106628578965,-0.9253768071619846,0.1627303452982652
266,-0.7680235687157301,0.6848056659336961,0.0514308511840922,-0.9442606082910465,0.17551746639981858
267,-0.6274231154677102,0.5543307891673837,0.14165691691453505,-0.7935482748247628,0.20120045124426594
268,-0.7239136932917065,0.3835023479261631,0.11875632566440054,-0.7458963693641072,0.23255668500857132
269,-0.6798704643272206,0.364726359678872,0.11208601171948766,-0.7636986551246487,0.15601718721554908
270,-0.7836711209509457,0.3940871485384556,0.04685068033166572,-0.8553655692526312,0.1592224835012659
271,-0.613850950316368,0.3411801249512111,0.09905179660236912,-0.6619513934185471,0.2147583918188134
272,-0.6510879317967919,0.6952266721804251,0.20223628503213184,-0.8279296808053913,0.2345196640944248
273,-0.6357485638338451,0.2051648529502749,0.05420663196554332,-0.6217986025623056,0.2524765944612858
274,-0.589373882287926,0.7629658591949912,0.2512439161264067,-0.7649597965463042,0.35649038639380015
275,-0.7271557512108716,1.4750914542886358,0.1809032323665804,-1.183824023445521,0.3745096123305893
276,-0.7001929408145117,0.4239796936093823,0.06803446325067478,-0.807597974330386,0.19751851769008058
277,-0.6780268752307889,0.27546570560748923,0.06559451988917027,-0.7354632870284946,0.20796271269958339
278,-0.6065072882503397,0.7358808398444676,0.23819213744546325,-0.7800585381353776,0.29837358884873766
279,-0.6834437864720976,0.9180205794867876,0.03514242193556892,-0.886209083286305,0.2980221089435383
280,-0.7037166846822428,0.9797804240930962,0.058084910261651586,-0.9329554408383809,0.31713407119703824
281,-0.5744758583553164,0.3280340908387731,0.09515363652863404,-0.6401094919196316,0.29380260874495523
282,-0.4782209990492017,0.3779360253535789,0.10957243447076608,-0.5257705586873793,0.4010250470756286
283,-0.7078344067191195,1.0955198437280642,0.06008928039952915,-1.105603930864519,0.19062891766582118
284,-0.6656081346307358,1.1504058369134529,0.1410332335717638,-1.1063744925326322,0.24750862038414978
285,-0.6490971909809069,1.264406857891221,0.2123171666731636,-1.1327675906530745,0.30047790817072406
286,-0.8401340308037025,1.9991898250661155,0.10774027957532828,-1.3250327507079507,0.5605160860754823
287,-0.753902965170198,0.9670798242592872,0.2018103061074288,-0.9654831414063059,0.33658719844092433
288,-0.7365916163236763,0.6509323155298682,0.043392649179039657,-0.987566370584223,0.2666174856150174
289,-0.711228551294531,0.5367144969936428,0.12247084905600615,-0.8662522346911676,0.31290902172788115
290,-0.7033986762816727,0.6761592735230495,0.09411439506604526,-0.8994587558536628,0.21006647551321184
291,-0.6919519973192096,0.6279701595360242,0.12731368301355636,-0.8912594238537057,0.26269407927929106
292,-0.7570922316571828,1.1307212109705511,0.21483064596469376,-1.1156400787748209,0.27176532807894915
293,-0.7176163074349999,0.9283323165936112,0.12818710195886346,-0.9772835207330652,0.2273969348053459
294,-0.608502547382954,0.12968684809072253,0.03053200807701459,-0.567962384319758,0.21766968971812187
295,-0.7509530897443968,0.7217543855219604,0.04126789872228484,-0.8627213700848038,0.2829961003367663
296,-0.6507118630847508,0.12952530961505676,0.033319076642138165,-0.6483005707853854,0.1932950200667589
297,-0.7101804364642004,0.3854653813539352,0.07010126209477291,-0.8838026708052186,0.20829548936561149
298,-0.6905139934198683,0.510284418093616,0.10656393726204012,-0.778501082208085,0.17216853855285139
299,-0.6808707438165568,0.30711970632984154,0.07146689148734732,-0.8028863431590254,0.22339083791137865
300,-0.7228381477024246,0.5266546991212999,0.05364400324497882,-0.832602028581635,0.1598338191556899
301,-0.4799608657350939,0.4057250552894442,0.10814664080951986,-0.4863957690144781,0.4533979826334915
302,-0.8916904617271603,1.1062432107014053,0.0582330810352305,-1.19336796605633,0.4054819695783206
303,-0.5292840752024744,0.32155050729527296,0.08273809903892848,-0.47746387876278157,0.33422510252506854
304,-0.5028856226695775,0.4806032917056309,0.16691748280823498,-0.5586063850218262,0.3766028526623827
305,-0.6244677478483959,0.2838995214020731,0.0797548488053813,-0.7025051663353382,0.2497362190389959
306,-0.53958054641211,0.4938187050539818,0.18327723031665905,-0.6875225556926591,0.29370531899974145
307,-0.5928124052325805,0.2974226814639702,0.09854662244002774,-0.6593416919727596,0.21106680519105642
308,-0.6017181683043866,1.1753803339694993,0.40394964397609306,-0.8638794938702421,0.48214014219710255
309,-0.7531841390707406,1.5986639165506502,0.06316927578974961,-1.176257454233019,0.3465423653334041
310,-0.6618048601628143,0.6774988384487719,0.2151862728270084,-0.8213013810010081,0.17321980631304698
311,-0.6987677998810421,0.7747255490192471,0.19970917977809585,-0.8624936011642144,0.21321681733143083
312,-0.6138939430285669,0.163863146308596,0.04364147288239655,-0.6709094035934077,0.21466870628148654
313,-0.7387714855060915,0.8191019708810026,0.07605122130788393,-0.9952148969480452,0.2501172717926635
314,-0.7004905356173649,0.5975058579651079,0.04860907572842238,-0.8678278293381667,0.16782824544801356
315,-0.6912007395088119,0.6437999446295685,0.03749561843942722,-0.8793997341462982,0.16650065457738347
316,-0.1964106566965375,0.6546334535966233,0.1605281307343667,-0.22958127153455415,0.6375482187790554
317,-0.6069897376098643,0.2481874030431671,0.06621707430271265,-0.742688944415785,0.16979090005142244
318,-0.8602513053730605,0.2869631134124557,0.07916343604738653,-0.8527450419848528,0.3079355707561526
319,-1.0523255745679592,1.1750049176643171,0.27582034518824755,-1.1375109751310624,0.17084125734789032
320,-0.6764958519774126,0.43282133360599456,0.11078613747061264,-0.6398153675440149,0.4212608987925941
321,-0.6525995676633508,0.37518633266881135,0.11706889240023068,-0.7604489434756813,0.21060971586919852
322,-0.7857845283651501,1.487098253813627,0.0882329035216731,-1.182486239793083,0.23238039858823104
323,-0.6372953091560695,0.21575842749626672,0.06630537601250518,-0.5935912854793347,0.28472954016668883
324,-0.5786986994820188,0.5828474591241003,0.21939258664209352,-0.6319273681811017,0.39294468243666747
325,-0.6691029342615025,0.2775585142128577,0.08169837285057578,-0.7126242088277093,0.21698399198774504
326,-0.48858021790219974,0.7960214001859703,0.26033706481706065,-0.6694162085734484,0.5159682887661406
327,-0.4722497434666665,0.8505982068587187,0.2954168984239746,-0.5672737747734179,0.5261404321754365
328,-0.5910912000692179,0.5605828951924315,0.17434212794837267,-0.7073757526347139,0.3600072255414586
329,-0.7162174093725386,1.1910068968573702,0.2137139606230632,-1.1617872303001082,0.2969394961535308
330,-0.7871724463782068,1.1959208763754248,0.15826361794495167,-1.1925489467702959,0.2624250319449916
331,-0.6685437352959381,0.5064007763463211,0.14163809191831322,-0.8011944228425105,0.17389253779430597
332,-0.7346421763523248,0.5794844329035869,0.03404154600352627,-0.8424688153312627,0.26721013266566723
333,-0.6415031611113089,0.3403714690276393,0.09986176898058233,-0.6788676711409697,0.368029368071374
334,-0.6654818789854292,0.14575732469931546,0.03521145850226158,-0.6753784618575355,0.1411389211716946
335,-0.5697742434338611,0.6022403373475244,0.1631110255008901,-0.7059883752312718,0.2112921139794831
336,-0.5817964067204038,0.6927251001491035,0.2462417933340239,-0.650512187433485,0.41408970607337525
337,-0.40049349930896344,0.5341911793659379,0.13894468787052575,-0.4435816413449494,0.5616763866126246
338,-0.3876885548753285,0.5157028484406937,0.14726797615702392,-0.42481999230037376,0.4576897718010866
339,-0.678383207148472,0.6640659759330714,0.14802012859751112,-0.8851480289391809,0.2967915664963833
340,-0.675313873474284,0.41311638357410796,0.12912947841452332,-0.7070965577833676,0.3041351014282847
341,-0.6638006148207217,0.24132289154855496,0.06511298844252637,-0.7244403907617235,0.1718848542898977
342,-0.5365648547879851,0.4931395817351067,0.12596218261393968,-0.6224459970199857,0.28446184694347987
343,-0.4936352936830076,0.5838278601135067,0.18674676049451272,-0.5521680049439996,0.5267331630729309
344,-0.6779133682534334,0.5519137413292542,0.1501898882008511,-0.7764309569402371,0.2780585030582574
345,-0.6540234838851631,0.4542985732214188,0.031927641572292616,-0.8246782441619719,0.10172449586809568
346,-0.6701545449222732,0.4049537845849354,0.10103606625156243,-0.7812674652772325,0.17055600521313763
347,-0.7196924725691884,0.2601346392294278,0.08928209855425419,-0.7561569933594866,0.2581660638945014
348,-0.7215955858154484,0.4780723056073256,0.059401279116426335,-0.8174667686786824,0.15268290167681783
349,-0.7233700036322097,1.6071838998378585,0.13417488989198384,-1.2906516707289508,0.23068754839398456
350,-0.6327624300195936,0.454892809620751,0.15314011253277254,-0.7521115885533821,0.18042980187702887
351,-0.7042525424653643,0.32299730443664754,0.09568114382087263,-0.7085417335976681,0.30882502008930257
352,-0.7297034362923539,0.563989709226048,0.11555840508078714,-0.911030197223152,0.15500863868913434
353,-0.7223199890362318,0.6047601579819283,0.04574848893615148,-0.855293419576847,0.14668681746293222
354,-0.6638712003098632,0.5442326072764525,0.13982904849110575,-0.8648503211248177,0.235387184304059
355,-0.7292191098730028,0.1994016924794628,0.0646970280072151,-0.7480620154138006,0.2508751567312725
356,-0.6041245063425581,0.6399382127133462,0.2203235051103206,-0.7203051735167842,0.36710803167935013
357,-0.5960251805022025,0.8290431724915409,0.23861147225527465,-0.7580067890437767,0.3366636625969519
358,-0.6394005518258644,0.2893064515311146,0.07930633581886153,-0.7152340699463686,0.1495521857946428
359,-0.7421035882570067,0.22131811692453346,0.0850381316055009,-0.7457362362255893,0.2595537084611675
360,-0.6951353143168613,0.3911413709906232,0.09279491064026127,-0.8146244612225395,0.20823107198141977
361,-0.6853247865076781,0.9094101696999608,0.1741368736707817,-0.8730793733730953,0.2675758434874625
362,-0.747054383057813,0.2911057905839797,0.08519269739378657,-0.7468931628595344,0.2557598587940947
363,-0.6647294731345487,0.27307235650122474,0.08599618111907074,-0.6833111962398775,0.1909302094183345
364,-0.6976663887453501,0.24831297833254926,0.07500209939425148,-0.5699692709847789,0.33943646379847325
365,-0.6715509714740338,0.2124113720272713,0.07139343039909585,-0.7012483920969538,0.2100209338583607
366,-0.671306469597335,0.30923155103069844,0.0778086637032279,-0.5514823062448526,0.31793149817977917
367,-0.6824615628977992,0.9447230194754542,0.06149621680032525,-1.0535565436655103,0.25188492400909057
368,-0.6410631559183316,0.24621145461016816,0.07424580852031608,-0.6912065938199818,0.28818175617619757
369,-0.625691806542928,0.3279263733288178,0.120921635966573,-0.6689561651935015,0.23472924892256455
370,-0.42848268405029216,0.5292219258925983,0.14561108360794447,-0.2980896718410668,0.6019776575485212
371,-0.6288345438010523,0.7260021202928958,0.24469403292041694,-0.7117496923964464,0.3954735360269731
372,-0.6074308598446427,0.5926125914922676,0.1942940106262571,-0.6333813992455646,0.398237049595938
373,-0.53832512567772,0.2922429617531341,0.059429335468690676,-0.4859797983480817,0.3840687760549113
374,-0.7068160262737221,0.5530736204743435,0.04109255408576073,-0.948653055576846,0.18171177548214495
375,-0.688483972450071,0.8824273066299481,0.06885343657903215,-0.991882126424821,0.16040697917496913
376,-0.6679482878541119,0.7628042220329763,0.15838816104588144,-0.9835715860288892,0.099783851932513
377,-0.6507512299798037,0.4642284357515145,0.1373298447086449,-0.7892473572224175,0.12741385778700046
378,-0.6214568231438997,0.29909414132101103,0.0963305139828592,-0.6775562417323653,0.3211444475688019
379,-0.6338428673648533,0.28536898917990583,0.08114877674122449,-0.6768496660656214,0.15848912541199373
380,-0.7081516758709495,0.139969929321134,0.04143172133407798,-0.6998809952348586,0.21673201774255713
381,-0.6157825208493796,0.6004117735547149,0.12669084476025438,-0.6582389171496839,0.36639698427126044
382,-0.5996423405559146,0.1921629069667377,0.04417271376512087,-0.6507190301244614,0.25056694476748026
383,-0.7938061118791643,0.5286644807785784,0.10733809854463704,-0.8343522071529481,0.25757078678241635
384,-0.6864465979802205,0.20277735297572685,0.04231010868474239,-0.6946414206749705,0.22231397213705917
385,-0.7353733068094531,0.5317183206950092,0.0751971896627883,-0.8376969527482896,0.17295688740542164
386,-0.6498449014401451,0.4706059791294587,0.1160688615043158,-0.6859271105846739,0.2676207042828657
387,-0.6571078312291395,0.1196090264959106,0.030568550983678437,-0.6724043421850103,0.1429490442541509
388,-0.6106450092563358,1.4787661808294406,0.07116582281937035,-1.2337439262870786,0.21032612970429354
389,-0.8146963797963018,0.22237066433684274,0.06435877470105382,-0.7230114183530729,0.1780634209487728
390,-0.7648979370872249,0.7268431126297594,0.04901984067928161,-0.8904189515981202,0.15267628763374494
391,-0.6488726029693336,0.4158592803730313,0.056125196621762234,-0.7999684298138716,0.15564795907069806
392,-0.8044340149282663,0.08969173481180649,0.02683839371700757,-0.6405711738291527,0.17846696687436256
393,-0.7960642523186323,0.2741595289358217,0.07887851548556525,-0.696537343963973,0.1470363442675136
394,-0.666573737237195,0.3365608375046628,0.06618411206360471,-0.7385654767169576,0.16644627444487795
395,-0.521066869868548,0.3686485805025641,0.11208785167778387,-0.5513075256102468,0.42190101894503784
396,-0.7332803037215765,0.5410421292693794,0.04430704187224802,-0.7624116995638841,0.17927751073153425
397,-0.567319201576676,0.3504771834865628,0.07429048632494842,-0.6253627248858108,0.2186247841087362
398,-0.5712053805994721,0.4727284098906214,0.10702335423785148,-0.7093920364469535,0.20976772481716557
399,-0.7104907330315859,0.7314588032904437,0.1857139228773442,-0.8862579194766205,0.34921775681683187
400,-0.7372743361389156,0.9392043208193476,0.15703805170051066,-0.9405449275799269,0.21755916891124333
401,-0.66485720102728,0.3624270110583393,0.10287850463865514,-0.7356013736157254,0.19040253362346465
402,-0.6804568737658363,0.6413033663033771,0.1761143574092007,-0.7656878378739491,0.2968059982349213
403,-0.6716261156712401,0.17760870361966555,0.044581850065999934,-0.6553318125206161,0.17557207230574964
404,-0.7780129063267556,0.4493780774200849,0.13111390893674765,-0.7647352813499165,0.26879257772769993
405,-0.6378586741313484,0.5237536030749276,0.14394511148020406,-0.7973530204298234,0.2479928539627552
406,-0.6444073326326204,0.18674495662881369,0.042284489229312536,-0.6920139174183872,0.1532094927264081
407,-0.6346945757744397,0.8530549619174393,0.25461486505428377,-0.854440157648436,0.2653691987421605
408,-0.9369985110922074,0.5652098201492958,0.16644465331372438,-0.423578549301998,0.5961597381100271
409,-0.6739552258220698,0.5016178006492993,0.14126200669334185,-0.7221714686386693,0.25748689330714625
410,-0.603866223668776,0.4590101370549632,0.1374833222283446,-0.6470414036211085,0.4112764970081173
411,-0.3073661209682247,0.8432927561995571,0.2434687010439987,-0.4712084128237465,0.3905322711209349
412,-0.5219986856772625,0.7743573768345438,0.2427136803875364,-0.7486582550087169,0.2108966300460223
413,-0.6432429719072505,1.0340417160611617,0.18504479672871052,-1.1058826751797157,0.07004703138594634
414,-0.622116520954638,0.1795968136281667,0.04620470126703875,-0.6127620536066426,0.20776596707291878
415,-0.776602246997776,1.3162998250959512,0.07049142852537174,-1.0862114107179108,0.2298757968645604
416,-0.7888402030585439,0.360366428891558,0.09576790015121536,-1.0719715950303368,0.3166324947119866
417,-0.7155630246397316,1.0169239338150309,0.050357752732072866,-1.0973126727320248,0.16502569306666048
418,-0.7486715215331761,0.5392549660239353,0.11506629656558524,-0.8055379358292083,0.2657211305731523
419,-0.7430025724181049,0.5164671802636205,0.14536061911556153,-0.791885439553683,0.1931746838351786
420,-0.7995110723646519,0.18352595493015936,0.04186282511576132,-0.7950170499106562,0.26143749861974475
421,-0.6404860716261904,0.4915705356458404,0.09198782147740876,-0.8071452878379934,0.180849740815045
422,-0.710215586625508,0.2397852230268654,0.08489070041215496,-0.8219278127039804,0.2516353218659415
423,-0.36347910923651444,0.5220933014657723,0.15144348472260005,-0.3604461623829899,0.3017781101567013
424,-0.6125409581642424,0.5846579997222334,0.14174211779642312,-0.4368873512687428,0.4582655072347164
425,-0.6348964982939009,0.5601640740032912,0.030219340548122142,-0.8148493290714733,0.035671951604285185
426,-0.41197404315851033,0.3905767255332052,0.08691388273920679,-0.4022656516873221,0.4512549008858071
427,-0.7007076914385383,0.5096001001694506,0.18106033461659465,-1.041619855779945,0.26575247234801835
428,-0.5980185891159372,0.3504092655224531,0.0857678891543202,-0.5248962259444386,0.37707968658735713
429,-0.6579424427862298,0.2505666841977447,0.060629700166642486,-0.5934466082444162,0.24293410711436034
430,-0.7239360642736007,0.7008565376788053,0.07812582682178011,-1.0527592105442358,0.23120537013296935
431,-0.45921391817316093,0.5220859587779956,0.11784679448546248,-0.4470557545448775,0.2676020296296428
432,-0.7025479639549164,0.758878094807639,0.0940938447468679,-0.9245944922014562,0.1692023335010237
433,-0.7970852164082767,1.3567517802856979,0.07449034099058344,-1.1339567734021219,0.2845060637072922
434,-0.70489714840752,0.1227405028050654,0.03848883192654275,-0.7089446106233485,0.19699043917110975
435,-0.6890694145130352,0.36708490975056096,0.09608827104778064,-0.8325755588038903,0.2829394657723988
436,-0.692941885819946,0.3580804867216437,0.10696183307696563,-0.7696633825808158,0.25880108195833296
437,-0.6861327759596016,0.4832749236984992,0.06745630911247795,-0.8402840316096999,0.19461280911045162
438,-0.6383220377149577,0.1503909734246332,0.0473985015736923,-0.652281725660257,0.2423824935271097
439,-0.6988939653088125,0.1846474789907891,0.04459122545927165,-0.7508470773410816,0.22998716593257773
440,-0.7464593702950733,1.0321339877154851,0.061215392998967236,-1.0021711533172235,0.2811471352821814
441,-0.7478623591031577,1.0115126404219053,0.06169709618408423,-1.005776508819603,0.2878908195781448
442,-0.7544961326599461,0.99301610973553,0.0618598206544987,-0.9911758219585318,0.27569420923356663
443,-0.6998669314193956,0.8425033978639579,0.10301476178363128,-0.8909872203884095,0.25883540750995454
444,-0.07707061939645343,0.7592263610716905,0.17209820602379167,-0.1050244213210001,0.7715658083952182
445,-0.6504081690303053,0.5678861969847208,0.1902919903735192,-0.7729322825600362,0.21256020181534302
446,-0.5564274096488865,0.629060389029021,0.2046366506018488,-0.629713587000997,0.4050400021596826
447,-0.6226662606592798,0.5785330471896485,0.19685083191758496,-0.6979698821352859,0.3285002282286602
448,-0.6066332165424408,0.4644022497283438,0.14745000884793708,-0.7622886337256382,0.22801066163833628
449,-0.6910547072858206,0.5440135947281847,0.09565663727438474,-0.8481525782301101,0.2374743217769238
450,-0.6553242664945635,0.1386317446447124,0.040869838877836975,-0.6892467767534041,0.16828402794993796
451,-0.7411997838232036,0.7148840801984216,0.06175205349844224,-0.9782544992477331,0.2316211067290984
452,-0.6238041473580411,1.2024255495623692,0.2668100832283582,-0.9391631321017088,0.3467851624701268
453,-0.6464034655381896,1.1825131851677586,0.23724112236537204,-0.9904630662595131,0.3158456291435078
454,-0.7352627543242849,0.7956899411315229,0.19546149250643646,-0.9636328832969243,0.35515679982873494
455,-0.7777240022701114,0.8707713933145261,0.1272659294124817,-0.9509772439735289,0.22718011977941216
456,-0.6939294549819631,0.707751458550152,0.13308371257574594,-0.805144036739913,0.2441845275058565
457,-0.7019371691248846,0.5903310426095303,0.12095935716488285,-0.8358911838443006,0.24350456374925777
458,-0.6623192178084585,0.3036858343119765,0.09442615719332363,-0.6803965022635418,0.1652500018358515
459,-0.6079126455644722,0.04310531948110196,0.012409469058356435,-0.6024989916968121,0.1363794115194678
460,-0.6461613542558856,0.2779626808394001,0.0913959303134916,-0.6850586111186093,0.19432413864941328
461,-0.6963150845444335,0.6715404839569608,0.12843642764198654,-0.9198000896191849,0.3082437818698933
462,-0.7759337478173375,1.091598072066562,0.06462974147079603,-1.0796785188239233,0.20985462063723456
463,-0.6170517925832543,0.5181668573972515,0.1233325090343304,-0.7250180714971812,0.2640482743948376
464,-0.6645799833835861,0.7867944559765202,0.15439736487795802,-0.8286996951807882,0.26805436277397876
465,-0.7404439082418244,0.7972518857846096,0.061210106895420086,-0.9539974010344903,0.25662004190536875
466,-0.7348155997458086,0.7880125639284414,0.060583376971533515,-0.9444945947827492,0.25283712475011777
467,-0.6145698074485518,0.6206284431317813,0.13470718057423747,-0.6790393764999813,0.34100736032795576
468,-0.6760720435146242,0.4871966639302771,0.13771683663806847,-0.7316464662664917,0.26226915390421945
469,-0.44156849038140594,0.5253410977915208,0.15274514824395138,-0.4884753463946453,0.5065538973629683
470,-0.6886394826067551,0.5987537813876906,0.11161201213450317,-0.8036678421560178,0.19728415103147184
471,-0.6729184435057407,0.7664357840163418,0.04893812741267695,-0.9449228227585785,0.18754828038625357
472,-0.6038243301644696,0.17055781662751687,0.049605459889475866,-0.6713999202083725,0.14865175130741903
473,-0.6538704107026341,0.24965113052759474,0.06561010699236808,-0.7085265990534192,0.20445216742288952
474,-0.7236776030715435,0.7780336202488847,0.07054837117110463,-0.9785843285328997,0.28189342478128737
475,-0.6662303058501831,0.31254137263215753,0.07774892242909191,-0.434484451123275,0.36310746255116466
476,-0.6046710598172675,0.6745852584843526,0.162873708235281,-0.8482908324532388,0.161739181992951
477,-0.5388925833020637,0.6296331052042127,0.19312635894942534,-0.7786666514832357,0.1660018011143233
478,-0.6537091249410191,0.6314309921310479,0.1355878345420885,-0.8531963116322774,0.1709329157908377
479,-0.7360917866493564,1.0004672756780022,0.0511044916147508,-0.9961314526151044,0.2684549546461126
480,-0.6422716522897668,0.5185239795734323,0.16120654781472135,-0.7394641165692655,0.23566877173994313
481,-0.7057852421592883,1.7900800773959842,0.08232600196651055,-1.3967113073062118,0.29398244577244936
482,-0.6255820875745502,0.3400724897749174,0.09737721670589852,-0.6670600274413208,0.2882656982313887
483,-0.6877000445918044,0.6426267194139824,0.17651945666555935,-0.8015604395067044,0.34676447293455936
484,-0.7033299817723684,0.22952226581184115,0.06960903344951426,-0.7195679554197049,0.2654354126145144
485,-0.7382772078299118,0.6059098858332612,0.05130645529094824,-0.881072742766656,0.20229829358298002
486,-0.6643239389354408,0.3032617789314794,0.092269216351108,-0.7821870889652407,0.1793752646657343
487,-0.6439147381082687,0.3448032809843313,0.0992092050154104,-0.7766203809319656,0.10753366540939084
488,-0.6812897214108861,0.19685742441367415,0.058382225833817324,-0.7619804739947772,0.20319600326339882
489,-0.6528591140214132,0.2858216327614074,0.08935277446979968,-0.7666710141290034,0.1690886675677834
490,-0.6759417083889532,0.18052494686682904,0.046694791779206664,-0.5579941399947015,0.23243322625236648
491,-0.3057351916101571,0.5364673795698007,0.1435558746664835,-0.4344871099465463,0.4836801434340974
492,-0.5751983643833641,0.6488687336468961,0.1777157568379462,-0.6947224724736104,0.3554386205941402
493,-0.7164750617928934,1.2751915195989252,0.19712786945380234,-1.1959094904558896,0.20159864062651506
494,-0.6563314195018558,0.5758419863654829,0.16119126096581515,-0.8609847526280217,0.2157283226335832
495,-0.640274086582642,0.2241674765901359,0.06989514628460346,-0.729991171681193,0.2464257919898715
496,-0.7273177553497493,0.2316680177351519,0.048461544703877306,-0.733767185550893,0.2833774138587898
497,-0.6546174055796993,0.8571124612090688,0.12885026961103666,-0.8684827194591582,0.24913380893798698
498,-0.6329602836859123,0.3389073201519787,0.09883348091844324,-0.6702479986384202,0.13551223273089102
499,-0.6065017101908219,0.4340108648081676,0.14128321082305445,-0.7284544357922547,0.17674713558026173
500,-0.5694253668769009,0.39932519420643176,0.11527416389720654,-0.7206301485506023,0.13714617896915232
501,-0.607948555887665,0.4244243132408984,0.14660436128448934,-0.7310661201924077,0.19178465072827272
502,-0.6735970492121761,0.24311985300690814,0.07536560616086557,-0.8079601594125919,0.20689898119473665
503,-0.6730603068534216,0.7666305544443951,0.19011248769246786,-0.8583389960699304,0.2718896868390005
504,-0.6312543249592671,0.4941931484747533,0.11786967783120955,-0.936416196078343,0.17866742403024827
505,-0.9659890644709382,1.4163333074935571,0.07651102126976103,-1.129686155385807,0.4151313037216141
506,-0.684111344938128,0.3048046457981436,0.08043603596637969,-0.7100232495601927,0.18258467404896628
507,-0.6746217743694476,0.7776711447912691,0.05487770706321818,-0.9810185160041397,0.2809958984183988
508,-0.7647768733915185,0.358655720406201,0.1693186871448277,-0.7395856166697858,0.26784835753187863
509,-0.7528342791274569,0.35746139107692204,0.15098665930928962,-0.7496656838963536,0.28091552123296015
510,-0.7346191916594167,0.3984183384841068,0.06556960846448477,-0.6586577690769315,0.15182850504499715
511,-0.6827735533328788,1.1940871596896607,0.05611087129324454,-1.1985598091665615,0.17995989357648412
512,-0.9556570209313942,1.3091642923946387,0.12780088768404796,-1.1027653243413056,0.4062768666455795
513,-0.949014937414983,1.2878416966482966,0.07548002084697364,-1.091138939661981,0.3956895101867556
514,-0.7183246735656381,0.34970343175915003,0.1110126173184362,-0.7554330402988532,0.2754966444181258
515,-0.9477199687845251,0.6319212409367809,0.18245272522531544,-0.9216566676888169,0.1868412556850667
516,-0.8222269821280263,0.7937628734869625,0.26826745095849386,-0.9346974647435586,0.5163433120872937
517,-0.633644811126201,0.39823640252371656,0.1304769825661264,-0.7729727437768372,0.3468180804219416
518,-0.8488294043230347,0.7368518789736228,0.3488170148283355,-0.8946689898042042,0.3775958997904568
519,-0.7032837173165313,0.43317377233595095,0.06348549721442874,-0.8190240053409339,0.1742582638665649
520,-0.7115352057791533,0.7730007220667526,0.16363980164609795,-0.7852900653228942,0.30130458195491905
521,-0.5999829650869479,0.2795502805387381,0.08324385891273575,-0.6831346216591517,0.19185247329142957
